GPS_ID,GPS_distance,GPS_int,GPS_bearing,Date,Time,Lat,Long,Video,Video_time,Condition,Process,Fringe_species,Culture,Height,Forest_Process
203,1,0:00:01,119.8,3/06/2013,12:33:00,-9.90516,142.76828,25,0:00:01,,,,,,
204,1,0:00:01,144.7,3/06/2013,12:33:01,-9.90516,142.76828,25,0:00:02,,,,,,
205,1,0:00:01,162.3,3/06/2013,12:33:02,-9.90517,142.76829,25,0:00:03,,,,,,
206,1,0:00:01,143.8,3/06/2013,12:33:03,-9.90518,142.76829,25,0:00:04,,,,,,
207,1,0:00:01,147.6,3/06/2013,12:33:04,-9.90519,142.7683,25,0:00:05,,46,,,,
208,1,0:00:01,146.7,3/06/2013,12:33:05,-9.90519,142.7683,25,0:00:06,,,,,,
209,1,0:00:01,133.6,3/06/2013,12:33:06,-9.9052,142.76831,25,0:00:07,,,,,,
210,1,0:00:01,122.1,3/06/2013,12:33:07,-9.9052,142.76831,25,0:00:08,,,,,,
211,1,0:00:01,133.4,3/06/2013,12:33:08,-9.90521,142.76832,25,0:00:09,,,,,,
212,1,0:00:01,138.1,3/06/2013,12:33:09,-9.90521,142.76832,25,0:00:10,,,,,,
213,1,0:00:01,147.6,3/06/2013,12:33:10,-9.90522,142.76833,25,0:00:11,,,,,,
214,1,0:00:01,145.5,3/06/2013,12:33:11,-9.90523,142.76833,25,0:00:12,,,,,,
215,1,0:00:01,150.7,3/06/2013,12:33:12,-9.90524,142.76834,25,0:00:13,,,,,,
216,1,0:00:01,153.2,3/06/2013,12:33:13,-9.90524,142.76834,25,0:00:14,,,,,,
217,1,0:00:01,136.8,3/06/2013,12:33:14,-9.90525,142.76835,25,0:00:15,,,,,,
218,1,0:00:01,135.9,3/06/2013,12:33:15,-9.90526,142.76835,25,0:00:16,,,,,,
219,1,0:00:01,137.1,3/06/2013,12:33:16,-9.90526,142.76836,25,0:00:17,,,,,,
220,1,0:00:01,146.4,3/06/2013,12:33:17,-9.90527,142.76836,25,0:00:18,,,,,,
221,1,0:00:01,161.3,3/06/2013,12:33:18,-9.90527,142.76837,25,0:00:19,,,,,,
222,1,0:00:01,161.5,3/06/2013,12:33:19,-9.90528,142.76837,25,0:00:20,,,,,,
223,2,0:00:01,166.6,3/06/2013,12:33:20,-9.90529,142.76837,25,0:00:21,,,,,,
224,1,0:00:01,169.7,3/06/2013,12:33:21,-9.90531,142.76838,25,0:00:22,,,,,,
225,1,0:00:01,157.8,3/06/2013,12:33:22,-9.90532,142.76838,25,0:00:23,,,,,,
226,1,0:00:01,146.7,3/06/2013,12:33:23,-9.90533,142.76839,25,0:00:24,,,,,,
227,1,0:00:01,163,3/06/2013,12:33:24,-9.90534,142.76839,25,0:00:25,,,,,,
228,1,0:00:01,156.4,3/06/2013,12:33:25,-9.90535,142.76839,25,0:00:26,,,,,,
229,1,0:00:01,175.8,3/06/2013,12:33:26,-9.90536,142.7684,25,0:00:27,,,,,,
230,0,0:00:01,62.1,3/06/2013,12:33:27,-9.90537,142.7684,25,0:00:28,,,,,,
231,1,0:00:01,189.3,3/06/2013,12:33:28,-9.90537,142.7684,25,0:00:29,,,,,,
232,1,0:00:01,173.3,3/06/2013,12:33:29,-9.90537,142.7684,25,0:00:30,,,,,,
233,1,0:00:01,123.8,3/06/2013,12:33:30,-9.90538,142.7684,25,0:00:31,,,,,,
234,1,0:00:01,147.1,3/06/2013,12:33:31,-9.90538,142.76841,25,0:00:32,,,,,,
235,1,0:00:01,123.9,3/06/2013,12:33:32,-9.90539,142.76841,25,0:00:33,,,,,,
236,1,0:00:01,109.9,3/06/2013,12:33:33,-9.90539,142.76841,25,0:00:34,,,,,,
237,1,0:00:01,128.1,3/06/2013,12:33:34,-9.90539,142.76842,25,0:00:35,,,,,,
238,0,0:00:01,170.9,3/06/2013,12:33:35,-9.9054,142.76843,25,0:00:36,,,,,,
239,1,0:00:01,147.7,3/06/2013,12:33:36,-9.9054,142.76843,25,0:00:37,,,,,,
240,1,0:00:01,124.8,3/06/2013,12:33:37,-9.9054,142.76843,25,0:00:38,,,,,,
241,0,0:00:01,176.5,3/06/2013,12:33:38,-9.90541,142.76844,25,0:00:39,,,,,,
242,0,0:00:01,183.6,3/06/2013,12:33:39,-9.90541,142.76844,25,0:00:40,,,,,,
243,0,0:00:01,147.7,3/06/2013,12:33:40,-9.90541,142.76844,25,0:00:41,,,,,,
244,1,0:00:01,151.1,3/06/2013,12:33:41,-9.90542,142.76844,25,0:00:42,,,,,,
245,1,0:00:01,163.9,3/06/2013,12:33:42,-9.90542,142.76844,25,0:00:43,,,,,,
246,0,0:00:01,137.8,3/06/2013,12:33:43,-9.90543,142.76844,25,0:00:44,,,,,,
247,1,0:00:01,143.2,3/06/2013,12:33:44,-9.90543,142.76845,25,0:00:45,,,,,,
248,1,0:00:01,145.6,3/06/2013,12:33:45,-9.90544,142.76845,25,0:00:46,,,,,,
249,1,0:00:01,132.2,3/06/2013,12:33:46,-9.90544,142.76845,25,0:00:47,,,,,,
250,1,0:00:01,130.7,3/06/2013,12:33:47,-9.90545,142.76846,25,0:00:48,,,,,,
251,1,0:00:01,122.7,3/06/2013,12:33:48,-9.90545,142.76847,25,0:00:49,,,,,,
252,1,0:00:01,76.3,3/06/2013,12:33:49,-9.90546,142.76847,25,0:00:50,,,,,,
253,1,0:00:01,56.1,3/06/2013,12:33:50,-9.90546,142.76848,25,0:00:51,,,,,,
254,1,0:00:01,93.6,3/06/2013,12:33:51,-9.90545,142.76849,25,0:00:52,,,,,,
255,0,0:00:01,90,3/06/2013,12:33:52,-9.90545,142.76849,25,0:00:53,,,,,,
256,1,0:00:01,153,3/06/2013,12:33:53,-9.90545,142.7685,25,0:00:54,,,,,,
257,1,0:00:01,125.3,3/06/2013,12:33:54,-9.90545,142.7685,25,0:00:55,,,,,,
258,1,0:00:01,301.9,3/06/2013,12:33:55,-9.90546,142.76851,25,0:00:56,,,,,,
259,1,0:00:01,143.4,3/06/2013,12:33:56,-9.90546,142.7685,25,0:00:57,,,,,,
260,1,0:00:01,146.1,3/06/2013,12:33:57,-9.90546,142.76851,25,0:00:58,,,,,,
261,1,0:00:01,129.1,3/06/2013,12:33:58,-9.90547,142.76851,25,0:00:59,,,,,,
262,1,0:00:01,124.6,3/06/2013,12:33:59,-9.90547,142.76851,25,0:01:00,,,,,,
263,1,0:00:01,138.6,3/06/2013,12:34:00,-9.90548,142.76852,25,0:01:01,,,,,,
264,1,0:00:01,143.4,3/06/2013,12:34:01,-9.90548,142.76853,25,0:01:02,,,,,,
265,1,0:00:01,156.1,3/06/2013,12:34:02,-9.90549,142.76853,25,0:01:03,,,,,,
266,1,0:00:01,111.7,3/06/2013,12:34:03,-9.90549,142.76853,25,0:01:04,,,,,,
267,1,0:00:01,116,3/06/2013,12:34:04,-9.9055,142.76854,25,0:01:05,,,,,,
268,1,0:00:01,122.7,3/06/2013,12:34:05,-9.9055,142.76855,25,0:01:06,,,,,,
269,1,0:00:01,126.1,3/06/2013,12:34:06,-9.9055,142.76855,25,0:01:07,,,,,,
270,1,0:00:01,119.7,3/06/2013,12:34:07,-9.90551,142.76856,25,0:01:08,,,,,,
271,1,0:00:01,117.3,3/06/2013,12:34:08,-9.90551,142.76857,25,0:01:09,,,,,,
272,1,0:00:01,113.3,3/06/2013,12:34:09,-9.90552,142.76858,25,0:01:10,,,,,,
273,1,0:00:01,126.2,3/06/2013,12:34:10,-9.90552,142.76858,25,0:01:11,,,,,,
274,1,0:00:01,124.4,3/06/2013,12:34:11,-9.90553,142.76859,25,0:01:12,,,,,,
275,1,0:00:01,104.7,3/06/2013,12:34:12,-9.90553,142.7686,25,0:01:13,,,,,,
276,1,0:00:01,102.8,3/06/2013,12:34:13,-9.90554,142.76861,25,0:01:14,,,,,,
277,1,0:00:01,111.9,3/06/2013,12:34:14,-9.90554,142.76862,25,0:01:15,,,,,,
278,1,0:00:01,109.9,3/06/2013,12:34:15,-9.90554,142.76863,25,0:01:16,,,,,,
279,1,0:00:01,119,3/06/2013,12:34:16,-9.90554,142.76864,25,0:01:17,,,,,,
280,1,0:00:01,130.2,3/06/2013,12:34:17,-9.90555,142.76865,25,0:01:18,,,,,,
281,2,0:00:01,124.9,3/06/2013,12:34:18,-9.90556,142.76866,25,0:01:19,,,,,,
282,2,0:00:01,132,3/06/2013,12:34:19,-9.90557,142.76867,25,0:01:20,,,,,,
283,2,0:00:01,133.2,3/06/2013,12:34:20,-9.90557,142.76868,25,0:01:21,,,,,,
284,2,0:00:01,128.3,3/06/2013,12:34:21,-9.90559,142.76869,25,0:01:22,,,,,,
285,1,0:00:01,123.1,3/06/2013,12:34:22,-9.90559,142.7687,25,0:01:23,,,,,,
286,1,0:00:01,116.7,3/06/2013,12:34:23,-9.9056,142.76871,25,0:01:24,,,,,,
287,1,0:00:01,117.8,3/06/2013,12:34:24,-9.9056,142.76872,25,0:01:25,,,,,,
288,1,0:00:01,107.1,3/06/2013,12:34:25,-9.90561,142.76873,25,0:01:26,,,,,,
289,1,0:00:01,120,3/06/2013,12:34:26,-9.90561,142.76874,25,0:01:27,,,,,,
290,1,0:00:01,137.6,3/06/2013,12:34:27,-9.90562,142.76875,25,0:01:28,,,,,,
291,1,0:00:01,134.9,3/06/2013,12:34:28,-9.90562,142.76875,25,0:01:29,,,,,,
292,1,0:00:01,132.9,3/06/2013,12:34:29,-9.90563,142.76876,25,0:01:30,,,,,,
293,1,0:00:01,130.4,3/06/2013,12:34:30,-9.90564,142.76877,25,0:01:31,,,,,,
294,2,0:00:01,136.1,3/06/2013,12:34:31,-9.90564,142.76877,25,0:01:32,,,,,,
295,2,0:00:01,127.1,3/06/2013,12:34:32,-9.90565,142.76879,25,0:01:33,,,,,,
296,2,0:00:01,120,3/06/2013,12:34:33,-9.90567,142.7688,25,0:01:34,,,,,,
297,1,0:00:01,143.4,3/06/2013,12:34:34,-9.90567,142.76881,25,0:01:35,,,,,,
298,1,0:00:01,120.6,3/06/2013,12:34:35,-9.90568,142.76882,25,0:01:36,,,,,,
299,1,0:00:01,97.8,3/06/2013,12:34:36,-9.90568,142.76882,25,0:01:37,,,,,,
300,1,0:00:01,115.2,3/06/2013,12:34:37,-9.90569,142.76883,25,0:01:38,,,,,,
301,1,0:00:01,127.8,3/06/2013,12:34:38,-9.90569,142.76884,25,0:01:39,,,,,,
302,1,0:00:01,126.7,3/06/2013,12:34:39,-9.9057,142.76885,25,0:01:40,,,,,,
303,1,0:00:01,123.3,3/06/2013,12:34:40,-9.90571,142.76886,25,0:01:41,,,,,,
304,1,0:00:01,113.9,3/06/2013,12:34:41,-9.90571,142.76887,25,0:01:42,,,,,,
305,1,0:00:01,112.9,3/06/2013,12:34:42,-9.90572,142.76889,25,0:01:43,,,,,,
306,1,0:00:01,120.7,3/06/2013,12:34:43,-9.90572,142.76889,25,0:01:44,,,,,,
307,1,0:00:01,121,3/06/2013,12:34:44,-9.90573,142.7689,25,0:01:45,,,,,,
308,1,0:00:01,120,3/06/2013,12:34:45,-9.90573,142.76891,25,0:01:46,,,,,,
309,1,0:00:01,124.5,3/06/2013,12:34:46,-9.90574,142.76892,25,0:01:47,,,,,,
310,1,0:00:01,117.9,3/06/2013,12:34:47,-9.90574,142.76893,25,0:01:48,,,,,,
311,1,0:00:01,120.5,3/06/2013,12:34:48,-9.90575,142.76894,25,0:01:49,,,,,,
312,1,0:00:01,122.3,3/06/2013,12:34:49,-9.90575,142.76895,25,0:01:50,,,,,,
313,2,0:00:01,118.9,3/06/2013,12:34:50,-9.90576,142.76896,25,0:01:51,,,,,,
314,2,0:00:01,130.4,3/06/2013,12:34:51,-9.90577,142.76898,25,0:01:52,,,,,,
315,2,0:00:01,134.3,3/06/2013,12:34:52,-9.90578,142.76899,25,0:01:53,,,,,,
316,2,0:00:01,127.1,3/06/2013,12:34:53,-9.90579,142.769,25,0:01:54,,,,,,
317,2,0:00:01,127.6,3/06/2013,12:34:54,-9.9058,142.76901,25,0:01:55,,,,,,
318,2,0:00:01,129.9,3/06/2013,12:34:55,-9.90581,142.76902,25,0:01:56,,,,,,
319,1,0:00:01,128,3/06/2013,12:34:56,-9.90581,142.76903,25,0:01:57,,,,,,
320,2,0:00:01,129.2,3/06/2013,12:34:57,-9.90582,142.76904,25,0:01:58,,,,,,
321,2,0:00:01,129.5,3/06/2013,12:34:58,-9.90583,142.76905,25,0:01:59,,,,,,
322,2,0:00:01,125.1,3/06/2013,12:34:59,-9.90584,142.76906,25,0:02:00,,,,,,
323,2,0:00:01,129,3/06/2013,12:35:00,-9.90585,142.76908,25,0:02:01,,,,,,
324,2,0:00:01,135,3/06/2013,12:35:01,-9.90586,142.76909,25,0:02:02,,,,,,
325,2,0:00:01,128.9,3/06/2013,12:35:02,-9.90587,142.7691,25,0:02:03,,,,,,
326,2,0:00:01,135.9,3/06/2013,12:35:03,-9.90588,142.76911,25,0:02:04,,,,,,
327,1,0:00:01,138.4,3/06/2013,12:35:04,-9.90589,142.76912,25,0:02:05,,,,,,
328,1,0:00:01,134.4,3/06/2013,12:35:05,-9.9059,142.76913,25,0:02:06,,,,,,
329,2,0:00:01,126.7,3/06/2013,12:35:06,-9.90591,142.76914,25,0:02:07,,,,,,
330,2,0:00:01,130.9,3/06/2013,12:35:07,-9.90592,142.76915,25,0:02:08,,,,,,
331,2,0:00:01,133.9,3/06/2013,12:35:08,-9.90593,142.76916,25,0:02:09,,,,,,
332,2,0:00:01,144.5,3/06/2013,12:35:09,-9.90594,142.76917,25,0:02:10,,,,,,
333,2,0:00:01,139,3/06/2013,12:35:10,-9.90595,142.76918,25,0:02:11,,,,,,
334,2,0:00:01,132.4,3/06/2013,12:35:11,-9.90596,142.7692,25,0:02:12,,,,,,
335,2,0:00:01,130.5,3/06/2013,12:35:12,-9.90597,142.76921,25,0:02:13,,,,,,
336,2,0:00:01,127,3/06/2013,12:35:13,-9.90598,142.76922,25,0:02:14,,,,,,
337,1,0:00:01,123.6,3/06/2013,12:35:14,-9.90599,142.76923,25,0:02:15,,,,,,
338,1,0:00:01,122.1,3/06/2013,12:35:15,-9.906,142.76924,25,0:02:16,,,,,,
339,1,0:00:01,125.8,3/06/2013,12:35:16,-9.90601,142.76925,25,0:02:17,,,,,,
340,1,0:00:01,125.5,3/06/2013,12:35:17,-9.90601,142.76926,25,0:02:18,,,,,,
341,1,0:00:01,121.3,3/06/2013,12:35:18,-9.90602,142.76927,25,0:02:19,,,,,,
342,1,0:00:01,121.3,3/06/2013,12:35:19,-9.90603,142.76928,25,0:02:20,,,,,,
343,1,0:00:01,126.3,3/06/2013,12:35:20,-9.90603,142.76929,25,0:02:21,,,,,,
344,2,0:00:01,126.6,3/06/2013,12:35:21,-9.90604,142.7693,25,0:02:22,,,,,,
345,2,0:00:01,140.9,3/06/2013,12:35:22,-9.90605,142.76932,25,0:02:23,,,,,,
346,2,0:00:01,132,3/06/2013,12:35:23,-9.90606,142.76932,25,0:02:24,,,,,,
347,2,0:00:01,127,3/06/2013,12:35:24,-9.90607,142.76933,25,0:02:25,,,,,,
348,2,0:00:01,133.8,3/06/2013,12:35:25,-9.90608,142.76935,25,0:02:26,,,,,,
349,2,0:00:01,131.9,3/06/2013,12:35:26,-9.90609,142.76936,25,0:02:27,,,,,,
350,2,0:00:01,128.5,3/06/2013,12:35:27,-9.9061,142.76937,25,0:02:28,,,,,,
351,2,0:00:01,134.2,3/06/2013,12:35:28,-9.90611,142.76938,25,0:02:29,,,,,,
352,2,0:00:01,138.3,3/06/2013,12:35:29,-9.90612,142.76939,25,0:02:30,,,,,,
353,2,0:00:01,131.6,3/06/2013,12:35:30,-9.90613,142.7694,25,0:02:31,,,,,,
354,2,0:00:01,139.8,3/06/2013,12:35:31,-9.90614,142.76941,25,0:02:32,,,,,,
355,2,0:00:01,144.5,3/06/2013,12:35:32,-9.90615,142.76942,25,0:02:33,,,,,,
356,2,0:00:01,135.6,3/06/2013,12:35:33,-9.90616,142.76943,25,0:02:34,,,,,,
357,2,0:00:01,133.2,3/06/2013,12:35:34,-9.90617,142.76944,25,0:02:35,,,,,,
358,2,0:00:01,133.1,3/06/2013,12:35:35,-9.90618,142.76945,25,0:02:36,,,,,,
359,2,0:00:01,133.8,3/06/2013,12:35:36,-9.90619,142.76947,25,0:02:37,,,,,,
360,2,0:00:01,128.4,3/06/2013,12:35:37,-9.9062,142.76948,25,0:02:38,,,,,,
361,2,0:00:01,132.5,3/06/2013,12:35:38,-9.90621,142.76949,25,0:02:39,,,,,,
362,2,0:00:01,137.8,3/06/2013,12:35:39,-9.90622,142.7695,25,0:02:40,,,,,,
363,2,0:00:01,126.6,3/06/2013,12:35:40,-9.90624,142.76951,25,0:02:41,,,,,,
364,2,0:00:01,126.8,3/06/2013,12:35:41,-9.90624,142.76952,25,0:02:42,,,,,,
365,2,0:00:01,129.1,3/06/2013,12:35:42,-9.90625,142.76954,25,0:02:43,,,,,,
366,2,0:00:01,127.2,3/06/2013,12:35:43,-9.90626,142.76955,25,0:02:44,,,,,,
367,2,0:00:01,129,3/06/2013,12:35:44,-9.90628,142.76956,25,0:02:45,,,,,,
368,2,0:00:01,135.4,3/06/2013,12:35:45,-9.90629,142.76958,25,0:02:46,,,,,,
369,2,0:00:01,138.2,3/06/2013,12:35:46,-9.9063,142.76959,25,0:02:47,,,,,,
370,2,0:00:01,125.3,3/06/2013,12:35:47,-9.90631,142.7696,25,0:02:48,,,,,,
371,2,0:00:01,113.7,3/06/2013,12:35:48,-9.90632,142.76961,25,0:02:49,,,,,,
372,1,0:00:01,112.7,3/06/2013,12:35:49,-9.90633,142.76962,25,0:02:50,,,,,,
373,2,0:00:01,128.6,3/06/2013,12:35:50,-9.90633,142.76964,25,0:02:51,,,,,,
374,2,0:00:01,125.7,3/06/2013,12:35:51,-9.90634,142.76965,25,0:02:52,,,,,,
375,2,0:00:01,121.1,3/06/2013,12:35:52,-9.90635,142.76966,25,0:02:53,,,,,,
376,2,0:00:01,123.3,3/06/2013,12:35:53,-9.90636,142.76967,25,0:02:54,,,,,,
377,2,0:00:01,122.5,3/06/2013,12:35:54,-9.90637,142.76969,25,0:02:55,,,,,,
378,2,0:00:01,121.7,3/06/2013,12:35:55,-9.90637,142.7697,25,0:02:56,,,,,,
379,2,0:00:01,121.9,3/06/2013,12:35:56,-9.90638,142.76972,25,0:02:57,,,,,,
380,2,0:00:01,122.1,3/06/2013,12:35:57,-9.90639,142.76973,25,0:02:58,,,,,,
381,2,0:00:01,126.5,3/06/2013,12:35:58,-9.9064,142.76975,25,0:02:59,,,,,,
382,2,0:00:01,120.5,3/06/2013,12:35:59,-9.90641,142.76976,25,0:03:00,,,,,,
383,2,0:00:01,117.2,3/06/2013,12:36:00,-9.90642,142.76977,25,0:03:01,,,,,,
384,2,0:00:01,125,3/06/2013,12:36:01,-9.90643,142.76979,25,0:03:02,,,,,,
385,2,0:00:01,120.3,3/06/2013,12:36:02,-9.90643,142.7698,25,0:03:03,,,,,,
386,2,0:00:01,114.3,3/06/2013,12:36:03,-9.90644,142.76981,25,0:03:04,,,,,,
387,2,0:00:01,117.9,3/06/2013,12:36:04,-9.90645,142.76983,25,0:03:05,,,,,,
388,2,0:00:01,117.7,3/06/2013,12:36:05,-9.90646,142.76984,25,0:03:06,,,,,,
389,2,0:00:01,118.9,3/06/2013,12:36:06,-9.90646,142.76986,25,0:03:07,,,,,,
390,2,0:00:01,123.6,3/06/2013,12:36:07,-9.90647,142.76987,25,0:03:08,,,,,,
391,2,0:00:01,119.9,3/06/2013,12:36:08,-9.90648,142.76989,25,0:03:09,,,,,,
392,2,0:00:01,114.6,3/06/2013,12:36:09,-9.90649,142.7699,25,0:03:10,,,,,,
393,2,0:00:01,116.4,3/06/2013,12:36:10,-9.9065,142.76992,25,0:03:11,,,,,,
394,2,0:00:01,113.5,3/06/2013,12:36:11,-9.9065,142.76993,25,0:03:12,,,,,,
395,2,0:00:01,115.3,3/06/2013,12:36:12,-9.90651,142.76995,25,0:03:13,,,,,,
396,2,0:00:01,125.5,3/06/2013,12:36:13,-9.90652,142.76996,25,0:03:14,,,,,,
397,2,0:00:01,128.7,3/06/2013,12:36:14,-9.90653,142.76998,25,0:03:15,,,,,,
398,2,0:00:01,118.9,3/06/2013,12:36:15,-9.90654,142.76999,25,0:03:16,,,,,,
399,2,0:00:01,115.1,3/06/2013,12:36:16,-9.90655,142.77001,25,0:03:17,,,,,,
400,2,0:00:01,123.4,3/06/2013,12:36:17,-9.90655,142.77002,25,0:03:18,,,,,,
401,2,0:00:01,124.5,3/06/2013,12:36:18,-9.90656,142.77004,25,0:03:19,,,,,,
402,2,0:00:01,111.4,3/06/2013,12:36:19,-9.90657,142.77005,25,0:03:20,,,,,,
403,2,0:00:01,114.5,3/06/2013,12:36:20,-9.90658,142.77006,25,0:03:21,,,,,,
404,2,0:00:01,122.1,3/06/2013,12:36:21,-9.90658,142.77008,25,0:03:22,,,,,,
405,2,0:00:01,123,3/06/2013,12:36:22,-9.90659,142.77009,25,0:03:23,,,,,,
406,2,0:00:01,118.7,3/06/2013,12:36:23,-9.9066,142.77011,25,0:03:24,,,,,,
407,2,0:00:01,121.9,3/06/2013,12:36:24,-9.90661,142.77012,25,0:03:25,,,,,,
408,2,0:00:01,122,3/06/2013,12:36:25,-9.90662,142.77013,25,0:03:26,,,,,,
409,2,0:00:01,120,3/06/2013,12:36:26,-9.90662,142.77015,25,0:03:27,,,,,,
410,2,0:00:01,125.7,3/06/2013,12:36:27,-9.90663,142.77016,25,0:03:28,,,,,,
411,2,0:00:01,123.7,3/06/2013,12:36:28,-9.90664,142.77017,25,0:03:29,,,,,,
412,2,0:00:01,127.8,3/06/2013,12:36:29,-9.90665,142.77019,25,0:03:30,,,,,,
413,2,0:00:01,117.7,3/06/2013,12:36:30,-9.90666,142.7702,25,0:03:31,,,,,,
414,2,0:00:01,113.7,3/06/2013,12:36:31,-9.90667,142.77021,25,0:03:32,,,,,,
415,1,0:00:01,121,3/06/2013,12:36:32,-9.90667,142.77023,25,0:03:33,,,,,,
416,2,0:00:01,114,3/06/2013,12:36:33,-9.90668,142.77024,25,0:03:34,,,,,,
417,2,0:00:01,106.1,3/06/2013,12:36:34,-9.90669,142.77025,25,0:03:35,,,,,,
418,1,0:00:01,109.9,3/06/2013,12:36:35,-9.90669,142.77027,25,0:03:36,,,,,,
419,1,0:00:01,129.9,3/06/2013,12:36:36,-9.9067,142.77028,25,0:03:37,,,,,,
420,2,0:00:01,122.8,3/06/2013,12:36:37,-9.9067,142.77029,25,0:03:38,,,,,,
421,2,0:00:01,133.8,3/06/2013,12:36:38,-9.90671,142.7703,25,0:03:39,,,,,,
422,1,0:00:01,147.3,3/06/2013,12:36:39,-9.90672,142.77031,25,0:03:40,,,,,,
423,1,0:00:01,123.7,3/06/2013,12:36:40,-9.90673,142.77032,25,0:03:41,,,,,,
424,1,0:00:01,116.9,3/06/2013,12:36:41,-9.90674,142.77033,25,0:03:42,,,,,,
425,1,0:00:01,109.1,3/06/2013,12:36:42,-9.90674,142.77034,25,0:03:43,,,,,,
426,1,0:00:01,115.5,3/06/2013,12:36:43,-9.90675,142.77035,25,0:03:44,,,,,,
427,1,0:00:01,112.8,3/06/2013,12:36:44,-9.90675,142.77036,25,0:03:45,,,,,,
428,1,0:00:01,101.6,3/06/2013,12:36:45,-9.90676,142.77038,25,0:03:46,,,,,,
429,1,0:00:01,98.8,3/06/2013,12:36:46,-9.90676,142.77039,25,0:03:47,,,,,,
430,1,0:00:01,104.9,3/06/2013,12:36:47,-9.90676,142.7704,25,0:03:48,,,,,,
431,1,0:00:01,109.8,3/06/2013,12:36:48,-9.90677,142.77041,25,0:03:49,,,,,,
432,2,0:00:01,112.5,3/06/2013,12:36:49,-9.90677,142.77042,25,0:03:50,,,,,,
433,2,0:00:01,111.9,3/06/2013,12:36:50,-9.90678,142.77044,25,0:03:51,,,,,,
434,1,0:00:01,116.3,3/06/2013,12:36:51,-9.90678,142.77045,25,0:03:52,,,,,,
435,2,0:00:01,119.4,3/06/2013,12:36:52,-9.90679,142.77046,25,0:03:53,,,,,,
436,2,0:00:01,118.2,3/06/2013,12:36:53,-9.90679,142.77048,25,0:03:54,,,,,,
437,2,0:00:01,116.6,3/06/2013,12:36:54,-9.9068,142.77049,25,0:03:55,,,,,,
438,2,0:00:01,129.5,3/06/2013,12:36:55,-9.90681,142.7705,25,0:03:56,,,,,,
439,2,0:00:01,134.3,3/06/2013,12:36:56,-9.90682,142.77052,25,0:03:57,,,,,,
440,2,0:00:01,121.9,3/06/2013,12:36:57,-9.90683,142.77053,25,0:03:58,,,,,,
441,2,0:00:01,134.3,3/06/2013,12:36:58,-9.90684,142.77054,25,0:03:59,,,,,,
442,2,0:00:01,125.2,3/06/2013,12:36:59,-9.90685,142.77056,25,0:04:00,,,,,,
443,2,0:00:01,111.1,3/06/2013,12:37:00,-9.90686,142.77057,25,0:04:01,,,,,,
444,2,0:00:01,125.2,3/06/2013,12:37:01,-9.90687,142.77059,25,0:04:02,,,,,,
445,1,0:00:01,129.4,3/06/2013,12:37:02,-9.90688,142.7706,25,0:04:03,,,,,,
446,1,0:00:01,112.4,3/06/2013,12:37:03,-9.90688,142.77061,25,0:04:04,,,,,,
447,2,0:00:01,103.9,3/06/2013,12:37:04,-9.90689,142.77062,25,0:04:05,,,,,,
448,2,0:00:01,103.9,3/06/2013,12:37:05,-9.90689,142.77064,25,0:04:06,,,,,,
449,2,0:00:01,123.1,3/06/2013,12:37:06,-9.9069,142.77065,25,0:04:07,,,,,,
450,2,0:00:01,122.4,3/06/2013,12:37:07,-9.9069,142.77066,25,0:04:08,,,,,,
451,2,0:00:01,116.6,3/06/2013,12:37:08,-9.90691,142.77067,25,0:04:09,,,,,,
452,2,0:00:01,116.5,3/06/2013,12:37:09,-9.90692,142.77069,25,0:04:10,,,,,,
453,2,0:00:01,131.3,3/06/2013,12:37:10,-9.90693,142.7707,25,0:04:11,,,,,,
454,2,0:00:01,122.1,3/06/2013,12:37:11,-9.90694,142.77071,25,0:04:12,,,,,,
455,2,0:00:01,123.5,3/06/2013,12:37:12,-9.90694,142.77073,25,0:04:13,,,,,,
456,2,0:00:01,127.6,3/06/2013,12:37:13,-9.90695,142.77074,25,0:04:14,,,,,,
457,2,0:00:01,126.8,3/06/2013,12:37:14,-9.90696,142.77075,25,0:04:15,,,,,,
458,2,0:00:01,127.3,3/06/2013,12:37:15,-9.90697,142.77076,25,0:04:16,,,,,,
459,2,0:00:01,131.3,3/06/2013,12:37:16,-9.90698,142.77077,25,0:04:17,,,,,,
460,1,0:00:01,129.9,3/06/2013,12:37:17,-9.90699,142.77079,25,0:04:18,,,,,,
461,1,0:00:01,125.9,3/06/2013,12:37:18,-9.907,142.7708,25,0:04:19,,,,,,
462,2,0:00:01,129.5,3/06/2013,12:37:19,-9.907,142.77081,25,0:04:20,,,,,,
463,2,0:00:01,127.2,3/06/2013,12:37:20,-9.90701,142.77082,25,0:04:21,,,,,,
464,2,0:00:01,122.3,3/06/2013,12:37:21,-9.90702,142.77083,25,0:04:22,,,,,,
465,2,0:00:01,116.2,3/06/2013,12:37:22,-9.90703,142.77084,25,0:04:23,,,,,,
466,2,0:00:01,118.8,3/06/2013,12:37:23,-9.90704,142.77085,25,0:04:24,,,,,,
467,1,0:00:01,116.9,3/06/2013,12:37:24,-9.90704,142.77087,25,0:04:25,,,,,,
468,2,0:00:01,108.7,3/06/2013,12:37:25,-9.90705,142.77088,25,0:04:26,,,,,,
469,2,0:00:01,108.2,3/06/2013,12:37:26,-9.90705,142.77089,25,0:04:27,,,,,,
470,1,0:00:01,110.5,3/06/2013,12:37:27,-9.90706,142.77091,25,0:04:28,,,,,,
